Vaccine,Version,ISO3,Gavi73,Year,Delivery,IntroductionDate,GaviSupport,Population,FVP,FVPType,Coverage
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2016,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2017,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2018,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2019,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2020,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2021,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2022,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2023,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2024,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2025,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2026,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2027,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2028,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2029,Catch up campaign,2029,,3290419,2961377, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2030,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2016,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2017,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2018,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2019,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2020,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2021,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2022,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2023,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2024,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2025,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2026,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2027,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2028,Catch up campaign,2028,,236299,212669, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2029,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2030,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2016,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2017,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2018,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2019,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2020,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2021,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2022,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2023,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2024,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2025,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2026,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2027,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2028,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2029,Catch up campaign,2029,,8552049,7696844, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2030,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2016,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2017,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2018,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2019,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2020,Catch up campaign,2020,,4548955,4094060, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2021,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2022,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2023,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2024,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2025,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2026,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2027,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2028,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2029,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2030,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2016,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2017,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2018,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2019,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2020,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2021,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2022,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2023,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2024,Catch up campaign,2024,,16986857,15288171, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2025,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2026,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2027,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2028,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2029,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2030,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2016,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2017,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2018,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2019,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2020,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2021,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2022,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2023,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2024,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2025,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2026,Catch up campaign,2026,,5742196,5167976, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2027,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2028,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2029,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2030,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2016,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2017,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2018,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2019,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2020,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2021,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2022,Catch up campaign,2022,,3212615,2891354, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2023,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2024,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2025,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2026,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2027,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2028,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2029,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2030,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2016,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2017,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2018,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2019,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2020,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2021,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2022,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2023,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2024,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2025,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2026,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2027,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2028,Catch up campaign,2028,,30592406,27533165, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2029,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2030,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2016,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2017,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2018,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2019,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2020,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2021,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2022,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2023,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2024,Catch up campaign,2024,,586887,528198, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2025,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2026,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2027,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2028,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2029,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2030,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2016,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2017,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2018,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2019,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2020,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2021,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2022,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2023,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2024,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2025,Catch up campaign,2025,,3374930,3037437, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2026,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2027,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2028,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2029,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2030,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2016,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2017,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2018,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2019,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2020,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2021,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2022,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2023,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2024,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2025,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2026,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2027,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2028,Catch up campaign,2028,,24492209,22042988, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2029,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2030,Catch up campaign,2028,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2016,Catch up campaign,,,   ,   ,  ,
TCV,MA_guess,UKR,TRUE,2017,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2018,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2019,Catch up campaign,,,   ,   ,  ,0.9
TCV,MA_guess,UKR,TRUE,2020,Catch up campaign,,,   ,   ,  ,
TCV,MA_guess,UKR,TRUE,2021,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2022,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2023,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2024,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2025,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2026,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2027,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2028,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2029,Catch up campaign,,,   ,   ,  ,   
TCV,MA_guess,UKR,TRUE,2030,Catch up campaign,,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2016,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2017,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2018,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2019,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2020,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2021,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2022,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2023,Catch up campaign,2023,,8745857,7871271, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2024,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2025,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2026,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2027,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2028,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2029,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2030,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2016,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2017,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2018,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2019,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2020,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2021,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2022,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2023,Catch up campaign,2023,,21311179,19180061, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2024,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2025,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2026,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2027,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2028,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2029,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2030,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2016,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2017,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2018,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2019,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2020,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2021,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2022,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2023,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2024,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2025,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2026,Catch up campaign,2026,,11523087,10370778, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2027,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2028,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2029,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2030,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ZMB,TRUE,2016,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ZMB,TRUE,2017,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ZMB,TRUE,2018,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ZMB,TRUE,2019,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ZMB,TRUE,2020,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ZMB,TRUE,2021,Catch up campaign,2024,,   ,   ,  ,   
